day,positive,trust,joy,love,optimism,negative,pessimism,sadness,surprise,anger,anticipation,disgust,fear,size
2020-09-10,0.9215421378612518,0.193970762193203,0.7033629715442657,0.04994674026966095,0.7709248065948486,0.1353947632014751,0.014018850401043892,0.03507099347189069,0.10601349547505379,0.022886134684085846,0.5893919169902802,0.03464840166270733,0.0300483126193285,2
2020-09-11,0.3429237635185321,0.041454234626144164,0.18553647476558885,0.009877520923813185,0.18465955027689537,0.7147535681724548,0.08334087518354256,0.33800848697622615,0.0979747058202823,0.38959406440456706,0.3265209123492241,0.45971814046303433,0.197492815554142,3
2020-09-15,0.022612452507019043,0.0067685646936297425,0.00573479849845171,0.003199727740138769,0.018837470561265945,0.9818297624588012,0.08985555171966553,0.09578458964824677,0.01080595888197422,0.9029309749603271,0.06231781467795373,0.9067139029502868,0.2620317339897156,1
2020-09-16,0.5758344940841198,0.07053521345369518,0.45826039742678404,0.1346287741616834,0.37791145918890834,0.4487835019826889,0.03416277252836153,0.14917810866609216,0.1773653537966311,0.2258548829704523,0.27115328377112746,0.26341633102856576,0.07583563355728984,8
2020-09-17,0.2579219168052077,0.0359958628192544,0.21500696977600456,0.012603088561445475,0.15466510178521276,0.6129438735544681,0.0515284838154912,0.20767229460179806,0.07457511620596051,0.5034336864948272,0.25463062934577463,0.4848493874073029,0.04511598972603679,10
2020-09-18,0.2645112677166859,0.0388419676416864,0.1735162804213663,0.012723222631029785,0.1791912047813336,0.73491089468201,0.06217095622171958,0.16379777813951174,0.07567751817405224,0.5813736064980427,0.26818320440749327,0.565101691087087,0.12737658911695082,15
2020-09-19,0.2575795037878884,0.034797549351221986,0.2414105066822635,0.014969705810977353,0.1519784970829884,0.7257992012633218,0.07541342002029221,0.20387065576182473,0.1575634763058689,0.5136926087240378,0.26406073404683006,0.493382397832142,0.07560298384891616,9
2020-09-20,0.212642960017547,0.03359477542107925,0.11957556707784534,0.010953899734886363,0.11111235292628407,0.8089678324759007,0.09675176267046481,0.26344887842424214,0.12357136351056397,0.6187929101288319,0.25909457728266716,0.6491142543964088,0.16532159491907805,8
2020-09-21,0.3181028375402093,0.044955823686905205,0.225387009481589,0.046593980863690376,0.22008821119864783,0.763311680406332,0.0635144654661417,0.33047748093182844,0.044493723195046186,0.5657182166663309,0.16284041479229927,0.5635225134901702,0.04631923697888851,12
2020-09-22,0.23879740852862597,0.034459464997053144,0.14280271106399595,0.013933349284343421,0.14428117629140616,0.7181043073534965,0.06479967823252082,0.22084575593471528,0.07532723704352975,0.5194022290408611,0.24786905348300933,0.521071621030569,0.08730233125388623,10
2020-09-23,0.17693370290928417,0.023780644095192354,0.10091166529390547,0.006393643484140436,0.09676311599711578,0.6836235986815559,0.0529694604790873,0.21457225953539213,0.0908061419096258,0.31833211332559586,0.30278947121567196,0.3806174529923333,0.16404705204897457,9
