day,positive,trust,joy,love,optimism,negative,pessimism,sadness,surprise,anger,anticipation,disgust,fear,size
2020-09-16,0.4271163521334529,0.05181952349708548,0.3637841446325183,0.036239501230219115,0.22943693359515496,0.5735749296311822,0.04310503274401916,0.1395735994779638,0.09200801504110652,0.36318864460502354,0.276328494772315,0.3912867990189365,0.059344136488756964,14
2020-09-17,0.18443363053458078,0.03057619566763086,0.13029952473672374,0.00574010080059192,0.1244802176952362,0.7726319464189666,0.06296965825770583,0.14156353633318627,0.07800225241641913,0.5309818683059088,0.30741593933531214,0.5569508202107889,0.19914825154202326,14
2020-09-18,0.17573354178323194,0.03552356886211783,0.11804758440344952,0.01543168342546918,0.11642907001078129,0.7719770933573062,0.08061265529921421,0.2337714681545129,0.13600088738334867,0.53150570521561,0.23567123739765242,0.5728072753319373,0.1479587097867177,26
2020-09-19,0.34740244410932064,0.047254961287683764,0.2746299970895052,0.036904408652132945,0.18771860971237006,0.6201774819713571,0.049929705974848373,0.19257562445557636,0.09145375527441502,0.32794333370807377,0.28901115335200145,0.3323745070754186,0.14395420449664412,23
2020-09-20,0.3781767345219851,0.04880230080336332,0.28909231554716824,0.0491853700671345,0.2473193933814764,0.6504239055514336,0.07685171468183398,0.3021462742239237,0.0768921061232686,0.35876495607197284,0.24561611011624337,0.38098228558897973,0.14989488447085023,25
2020-09-21,0.38700561843812464,0.06286316681653262,0.25023132633417844,0.027356513515114783,0.28272866234183314,0.6689917704463005,0.06396711030974984,0.2222852498292923,0.06090737890452146,0.4094383353739977,0.25390009984374046,0.42118146397173406,0.13546917159110308,25
2020-09-22,0.16964926553720777,0.021158775632185014,0.11405424729243598,0.007317022399299524,0.09928467823192477,0.7765343473716215,0.06674760323949158,0.19443255324255337,0.08335798496211116,0.59228748743507,0.213836947794665,0.6066341528838332,0.08658026315441186,22
2020-09-23,0.27336171570987927,0.06327377709870537,0.14817255866225987,0.009912210605328991,0.18984995159276186,0.6257893769513994,0.06071494422143414,0.1751988156742993,0.09698995885749657,0.44209523330486955,0.3239496855863503,0.4353222612823759,0.12296406796113366,21
2020-09-24,0.31566255539655685,0.03873467533027425,0.2162247451077051,0.011817443691303624,0.18202175797127626,0.5519246055799372,0.05089599343345446,0.17811080134090254,0.08226709341739907,0.3522138111293316,0.2956625214394401,0.3845742522355388,0.052293384009424376,17
2020-09-25,0.3148621457318465,0.02953045753141244,0.2349954197804133,0.008945957524701953,0.09379251363376777,0.49535049001375836,0.026772261907656986,0.10400089249014856,0.19407868385314941,0.3472410800556342,0.4290357182423274,0.3567899813254674,0.0809815339744091,3
