day,positive,trust,joy,love,optimism,negative,pessimism,sadness,surprise,anger,anticipation,disgust,fear,size
2020-09-11,0.5228871572762728,0.08802496816497296,0.3837910294532776,0.03501474321819842,0.2544398410245776,0.6012606844305992,0.04890717868693173,0.2358025754801929,0.1054405546747148,0.28704628394916654,0.2859174367040396,0.2905075252056122,0.11215701466426253,4
2020-09-15,0.02138939872384072,0.0061678048223257065,0.0180539395660162,0.006141184829175472,0.016166487708687782,0.9805533289909364,0.06348947435617447,0.36711326241493225,0.03649527579545975,0.9732937812805176,0.06419291347265244,0.8841188549995422,0.0500093474984169,1
2020-09-16,0.1809334154240787,0.018959737033583224,0.16348500549793243,0.012723596126306804,0.09128159424290061,0.7664964273571968,0.1091973101720214,0.16151351667940617,0.06865811068564653,0.4715354163199663,0.24933613184839487,0.44957964681088924,0.2558997725136578,4
2020-09-17,0.29086216203868387,0.0434682737570256,0.1462841710075736,0.008342887181788683,0.1995095519348979,0.6429053321480751,0.07836014572530985,0.24815089125186204,0.09170942539349199,0.42314340360462666,0.3939393125474453,0.36694522611796854,0.10537577848881483,10
2020-09-18,0.42259091711961305,0.05563197997756875,0.31221569780833447,0.040452942896920904,0.23627950208118328,0.6065704381236663,0.0449403036529055,0.17207783625389522,0.09092970880178305,0.34459943209703153,0.3484057030425622,0.34710281084363276,0.07590270723001315,13
2020-09-19,0.29034281708300114,0.03446880867704749,0.20219457562780008,0.011142856441438198,0.14518817816860974,0.5969435619190335,0.043599761382211,0.13194320374168456,0.08848276452044956,0.39187917904928327,0.32671010331250727,0.37850115820765495,0.0887624861788936,16
2020-09-20,0.5508561991155148,0.034380473545752466,0.4945926007349044,0.11905373132321982,0.26466245320625603,0.5031829290091991,0.04470987740205601,0.17497182614170015,0.11713382718153298,0.3520039969589561,0.2902146326377988,0.37617718847468495,0.04439209768315777,8
2020-09-21,0.34571281261742115,0.06547354381265384,0.289833095922534,0.10674173852229225,0.21189967862197331,0.5909949809845004,0.04831264184654823,0.15302616796855414,0.09431534852566463,0.4571067493275872,0.23840471490153245,0.45709400198289324,0.07949122739955783,14
2020-09-22,0.4793208243791014,0.07695243164198473,0.4354220316163264,0.13351541396696123,0.3064352998044342,0.44764272519387305,0.03182651707902551,0.1017904116306454,0.08296579821035266,0.3002108853543177,0.1783449032809585,0.3241642462089658,0.04195334610994905,8
2020-09-23,0.46298603442582215,0.056937104048715395,0.26306333960118616,0.1096010602036999,0.37141106980429456,0.640312871472402,0.06539797215637835,0.2569825882092118,0.07311806743117896,0.44107485985891387,0.20061624558134514,0.46102798713201826,0.07760314181955023,11
2020-09-24,0.08168868410090606,0.013018686324357986,0.043337489400679864,0.004326398406798641,0.05890076141804457,0.760655865073204,0.08656370205183823,0.3249850006153186,0.0677137840539217,0.6079571495453516,0.2252029807617267,0.557651254038016,0.05383658936868111,6
