day,positive,trust,joy,love,optimism,negative,pessimism,sadness,surprise,anger,anticipation,disgust,fear,size
2020-09-11,0.26964391581714153,0.036908587790094316,0.242369951098226,0.024470193486195058,0.1666316599585116,0.7778055258095264,0.07819335581734776,0.3259963020682335,0.08556797285564244,0.5328029524534941,0.16699470672756433,0.5581813585013151,0.29224390257149935,4
2020-09-15,0.5592034198343754,0.060671795858070254,0.4287932626903057,0.03189400804694742,0.334018656052649,0.3913539685308933,0.016589922015555203,0.06632245983928442,0.07522207126021385,0.33499032631516457,0.3746213708072901,0.29020603746175766,0.017415612237527966,4
2020-09-16,0.19700315611606295,0.03207551417025653,0.12886740821837026,0.009640861852941189,0.07910055590962822,0.733032302422957,0.05279781567779454,0.15733328664844687,0.13105879774825138,0.6152095279910348,0.27182426710020413,0.5907822779633782,0.07906821624121883,11
2020-09-17,0.24204621836543083,0.023387074278777138,0.1777610941516126,0.007376099512090578,0.11805835240246619,0.665041033835972,0.04784676701049594,0.1850395021850572,0.08506238592021606,0.4931025226764819,0.2957781987155185,0.4975636794286616,0.09915608616874498,17
2020-09-18,0.32742621793466453,0.05215859498061678,0.206935371600968,0.009619461769676384,0.19946732426829197,0.63303692682701,0.04595692105153028,0.1174680412034778,0.08736708113814101,0.47383438949199286,0.368135483825908,0.5034122169017792,0.11260527690105579,17
2020-09-19,0.3108793055189067,0.03809495251786349,0.2134059602555273,0.03698030447764001,0.2307911510739861,0.6787784373195007,0.07530750697157507,0.19639940354330787,0.06549815990929973,0.49936994781781885,0.22110723871095428,0.4983231231955619,0.09851975027664468,29
2020-09-20,0.47281525615188813,0.04899441471530332,0.35358684027084597,0.04657542915945804,0.2778539576188282,0.567164019578033,0.07143408720623012,0.190848662931886,0.10592306588121035,0.2708161898923141,0.3092309423480873,0.29600337113219277,0.11608824602983615,27
2020-09-21,0.42337746128794695,0.05237672923664961,0.323289898224175,0.04344847454645094,0.2826792114813413,0.5613721754579317,0.05279897834129986,0.170411044465644,0.12261932502899851,0.36881936949101235,0.2431569422284762,0.40733372433377163,0.12271705611298482,21
2020-09-22,0.3125755984801799,0.0439385816862341,0.1532379214768298,0.01322413758316543,0.20385516714304686,0.7429523272439837,0.10090267501072958,0.28699152125045657,0.10218812647508457,0.42134802020154893,0.32981405803002417,0.43417777214199305,0.18234894855413586,16
2020-09-23,0.23651289455592633,0.023567039426416157,0.17703874821309,0.010552497149910777,0.11466348925605416,0.7080003928393126,0.05715927709825337,0.19354188991710544,0.08139449234586209,0.5103084444999695,0.25607771407812835,0.5056340267881752,0.12679860279895366,20
2020-09-24,0.3315295788149039,0.02775810110486216,0.24523005986379254,0.03767444576240248,0.1847738047233886,0.6668443696366416,0.03548367399101456,0.1989492347670926,0.09693612116906378,0.47704329817659324,0.1955764844185776,0.4485976965063148,0.045234957709908485,9
